,TG,TPO,DIO1,DIO2,TSHR,SLC5A5,SLC26A4,NKX2-1,TTF1,FOXE1,PAX8,HNF1A,HNF1B,THRB,BRAF,RET,NRAS,HRAS,KRAS,PIK3CA,PTEN,TP53,TERT,AKT1,MAPK1,MAP2K1,NIS,GALECTIN3,HBME1,CITED1,TFF3,KRT19,KRT7,FN1,VIM,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,PD1,PDL1,PDL2,CTLA4,CD8A,CD45,MKI67,PCNA,TOP2A,CCNB1,CCND1,VEGFA,VEGFB,KDR,FLT1,STAT3,NFKB1,IL6,CXCL8,PPARG,CDH1,Subtype,Source
47,2.3922706912845997,2.7029017663284165,3.1080121563159593,2.641918785270464,2.592921662902101,2.0425538338657327,2.9087118624480586,2.9410715263558624,3.1283426968203862,2.8474006559879106,3.132124282493912,3.446617660469839,3.2052754431198034,3.2606931333593017,3.258339095413706,3.27772603971789,3.421583001437717,3.094424763658706,3.012181411389201,3.0137832532773556,2.8574483355412004,2.5707790453213644,3.084823139743506,2.9834029987850177,3.12934248841579,2.847916662495067,3.297372211502207,2.74089288519217,3.5955432712428124,2.7312015654396586,3.2921325480174364,3.2115632790622652,3.0220229045749116,3.1104619544689815,3.31023511486292,2.2248959230298415,3.1299617007392593,2.090885186157881,2.7118258724219624,3.3845678606451477,2.8333611062383306,2.641356444049136,2.9454379193187834,3.472729436075271,2.3929978376645633,2.6832551876798316,3.3570096639690408,3.431162068087164,2.971746443728776,2.6185724918948075,3.4781648673870467,3.377354726751653,3.1728747768460828,2.7615823946599,2.9866759642495624,2.955956232589424,3.086830795081264,3.3471698618391925,3.220194589324244,2.6744461622830964,3.3312386689606965,PTC,GSE33630
48,2.3169680016058427,1.995129255630017,3.1057226327701906,2.9334514318630505,2.7854740500733226,2.7994183056528845,3.264758150494826,3.059443450512637,3.225895922100471,2.917198136113889,3.317300538018702,3.084264763162299,3.051559677368992,2.7237323607516952,3.315262071954226,3.201783004939496,3.0123236540423637,2.9744880197546246,2.6782178809166415,3.4837715581641904,3.3214964615176608,3.4436797461571307,2.624254743629835,3.019146899307935,2.59925555225225,2.798352854583846,2.727443366238115,3.301496342723636,3.166353655553852,3.461180421758142,3.3560861199421788,3.6422275632826886,2.841140707968311,3.3058027355216977,3.280906042098226,2.7092755784438785,3.249551529956232,3.0881784856446486,2.9371156541316785,2.7578972995970537,2.7910505059228212,3.4691980769280484,3.0001846943378876,3.197424308646124,2.7684280381201205,2.7719321708281806,3.2664833126216593,2.579092193839466,2.8830693097408187,3.0091753567238464,3.029816632799525,2.950722230090234,3.1032843957396445,3.1762084431027,3.186176662587872,2.705158325824928,2.9210111059762247,3.2916248171191533,3.2237269328653824,2.5706355638783807,3.092075452958859,PTC,GSE33630
49,2.6745936403323514,2.814120130779982,2.5890168954780353,2.4724995206705755,2.263944783838538,2.6843171985040413,2.762029559763739,2.661961685187069,3.068325437620916,3.056429135052406,3.1975997516524464,2.878394130048686,3.106361598914998,3.352594137694453,3.419504737610654,3.1679724916254823,3.2119287402573304,3.2671986942172415,3.0019405078565495,2.2840057579525275,3.0427729199206968,3.5006486705024353,2.899164239113632,2.788243930516392,3.09761464598229,3.082117919809773,3.2911766310084167,2.611927240030861,3.259892466611977,3.2369097049240527,3.1901857518094165,3.111320684619107,3.4919178465206735,3.2185445324516366,2.6520208639627985,3.206367735462756,2.982394400873026,3.0195793685754624,3.0196655328976836,2.958775041747794,3.2909494300955675,2.9771742246247554,2.6600799610285684,2.8894161482249094,3.047545730508716,3.299218596492001,3.1545576151851944,2.749362009654883,3.5518586400857517,3.0699019867545605,3.3093342620688344,2.9583654120997664,3.137509895703145,3.2108879787599487,3.296793933473013,3.2609368348855763,3.2185170111059107,2.91214586882609,2.836405081748099,3.087278039781424,3.232613501386206,PTC,GSE33630
50,2.6839473244664345,3.571182678352702,3.398896374788505,2.5839141135956583,2.7259091802473407,2.969968832546619,3.3998217208217416,2.47065566326705,2.411544694253555,2.821087250876211,3.149601846985054,3.128509588726938,3.263734120921669,2.762323569489631,2.4360451527459928,3.285287877185286,3.038202751037572,2.677419833928241,3.0387163384265627,3.2000277390848377,2.966599221343436,2.870508226466187,2.956234496705538,2.8961024469698122,2.579645842341153,2.7924345537680284,3.1345363687066556,3.084492554391071,3.171441497063579,2.963068752697195,3.259932928268766,2.638649718056878,3.211247132155362,3.3424532756365584,2.533264762153629,2.8321018322849767,3.0863863875109687,3.304403558725548,2.8733531701367903,2.7994240005317,2.3353161112861387,3.027712685737158,3.467685629363572,3.0731411660496497,2.9939607949910667,3.0845955595332892,2.9969964294978504,2.7613870758667565,3.20709944376518,3.0598125001407115,3.0047566283232903,2.7086178739603994,3.315459270123035,3.1694527008798956,2.84209761269462,3.248343144202979,2.8587058901024798,2.7712506448112855,2.7783022273537874,2.417757255495785,3.122227679082655,PTC,GSE33630
51,2.857541875691229,2.6407822652971666,2.752276526653985,2.6794807018367393,2.645475642608105,2.7920108931916134,2.7026491111632533,2.69514347666444,2.5649112865418915,2.485322058779663,2.626223233009631,3.042503170532232,2.735699519705491,3.280487701433535,3.2279439836242694,2.694121117663004,3.2905082699080785,3.4609879176072496,2.7024815699035463,3.1094085895406436,2.747441678316186,3.0261813495318974,2.609578251831682,2.4088043212877968,2.892541449987385,2.9661363203459836,2.8882036574060694,2.6378314353983776,3.072829962374267,3.207847777339247,3.2160547959310186,3.3646508931833536,3.0469748137605057,3.286522923539034,2.6405607748121414,3.12620315509317,3.2887773760800005,3.124553478796633,2.944148851223607,2.849509826704927,3.2561247301993315,2.552263346067188,2.710352106062145,2.8882392966422,3.3010726085747644,3.099236528057381,2.711039199044395,2.913519136515248,2.823446787251194,2.7939617252839155,3.2431106502022864,2.571042152999725,3.3803375966060694,3.208258871161087,3.268478186687065,2.8690009344408045,2.958859175012024,2.548503770898843,2.850600701776221,3.127712885155506,3.3138400200156855,PTC,GSE33630
52,2.9634780672721246,1.9221653633790456,2.8881160421111005,2.3301760739536657,2.223699626761282,2.3788906497524236,3.2909918449508293,3.2364962527443426,3.0642805253507057,2.5112021358851604,2.9459033697324144,3.0793866475046108,3.0467188043996307,2.8217255623395014,3.158424107806721,3.2997773391432292,3.417496058214521,2.640586518020129,2.955464214636022,3.0381856118855533,3.213256748071818,3.1762088808339906,3.1495613011313934,2.7655536794783204,2.3612059901166513,2.88955548068926,3.248299185479971,3.334880262099234,3.4437305934491187,3.2548244100442743,3.1000201218606938,3.028518145545059,3.24209124947234,3.3928125653714276,2.719438215523926,3.3815835362167657,2.9101488985154913,3.320217222284049,2.5582131304456124,3.1503738529196053,2.785518076837457,2.5551042528640613,3.0579356056255587,3.2500835178178122,2.7511611481282667,2.5239322569559173,2.9749390922803833,2.9761522584286055,3.1411841631548105,3.23639952627204,2.983837682365001,3.4307208224604984,3.0594162164883847,2.9031077494410864,2.480949841869984,2.9271399722311573,2.90600924024909,3.2388567299423707,3.1199745333625546,2.639451287480435,3.045859079969925,PTC,GSE33630
53,2.9632783142817707,2.8161776625386388,2.6134240875347423,2.2842227073936225,2.9094579185394482,2.2929269790192985,3.4952020424529917,3.1466162565329348,2.8337052954627304,2.8243446810929136,2.974636444229149,2.9337137127695416,3.2742990386222144,3.242554030932254,3.0282889787950222,3.6613305510408565,3.260820263214617,3.3147658294701396,2.82530944707868,3.095025356364543,3.081793804904772,2.36891528194286,3.462433583145324,3.3126603371799797,2.8883452343349068,2.6659828702820008,3.091080725185361,3.0232636125702452,3.244073736787628,3.239294231046841,3.46523396670005,3.4140160564642392,3.1900195572650705,2.6838124831069328,3.328239661070889,3.3869380863330694,3.6699434817632723,2.6587276638506534,3.0642487780869025,2.2859501747227347,3.142368299368342,2.8435215354652787,3.4442918606650714,2.7735907832732667,2.4505449620312296,2.8665330440723342,2.332498378437194,3.190085276838252,2.293480971994884,3.0076774625870377,2.287851173033851,2.910646959664305,3.387509675226689,3.0944002366926013,2.7451856034421764,2.9915345016637724,3.004865446223579,3.1224980475332162,2.5728199457892904,3.151996929462118,1.9794446504531646,PTC,GSE33630
54,2.976192313219191,2.592479909863442,2.4093614884966206,2.4289478867898104,2.584847213248379,3.049705899360928,3.2021344346477383,3.2161964556834244,2.5547507722318974,2.6492175181295363,1.9035712786150376,2.7625462862159615,3.2380308940839932,3.4503539488258053,3.178805552815204,3.3068953596981485,3.0885779407254597,3.3753058487579333,3.1935852719555244,2.47927449828158,3.0788611115300983,3.2324539003838875,2.8831025975891156,3.1780853133476796,3.6114063169464026,2.971494960959913,3.102651509900294,2.785114093911653,3.1628382781039512,3.3488206092628627,3.2012129298987015,2.926829174239495,3.2548482970917894,3.349548420871538,3.116523398968706,3.2392423344736168,2.934418754502782,3.1898008999317202,3.073632046521976,2.7166911130244102,3.083686785154108,2.7032014997106675,2.8177623199956296,3.050326240597114,3.0782454279285276,2.636021619663088,3.260173028734168,3.1469825310347233,2.7955399187356713,2.5093469196853113,2.9602602046890167,2.8740266205859846,3.030284989035567,2.8982712468875267,2.318697086756525,2.89092905247468,2.914865149318436,3.1619669135224098,2.7975734417285056,3.394790144170048,2.359672733722502,PTC,GSE33630
55,2.1369641328509266,2.4475623064784306,3.006014499853573,3.0330306049947406,2.843469816113847,2.795974849492597,2.9181259612929433,3.3269507520063053,2.9447593523586217,3.0613896656404247,3.2808145926898917,2.7727181667249408,3.369910848583354,2.8961209640965153,3.5619542008405682,3.0041070434407544,3.1569733425102013,2.8200551614689817,2.87141154866069,2.6871256985354046,2.825486574410139,2.9623701419526784,3.238280516475663,3.0550923824455336,3.0809159917854547,2.6682827502393853,2.739603788301801,3.419281007293386,2.973631749013222,3.4855800046822045,3.128906873595953,3.240189859509025,3.433080088953285,3.3085703718746258,2.969708826476487,2.890959360441203,2.9847933596676675,3.088639649930717,3.2229522118904503,3.0011437458697987,3.1583902622515794,3.3864715557731015,3.0996258615043715,3.081932552118406,2.5164271547513,2.019312207762475,3.1014086420963416,2.9741187748646554,2.8535617732461906,3.0644164702558663,2.983567236972145,3.2767453380261653,3.023107402351524,2.7823278456420706,3.2456857012545144,2.940035800007989,3.1358311640203542,2.864707935014514,2.81255155205639,3.022590165409431,3.003466049431428,PTC,GSE33630
56,2.724896273318955,3.2028104501091583,2.756434272314901,2.773020608797614,2.2135240916546715,2.3172945712383393,2.832411774111932,2.8643074285192496,3.0941032304259015,3.526521296108983,2.792008815719987,2.8826551858633604,2.9828230378942373,3.4356733957157144,3.3010331249855467,3.3930310099490986,2.6568271328967086,2.4917656434890763,2.8592107896089054,3.269923373951733,2.498640968698092,1.8026281277462621,3.146780509160518,3.0644493289296157,2.6700896559554437,2.705245998585006,2.7104779263693812,3.029594758761625,3.04120235928328,3.389397144627192,2.3286625028102343,3.0035103685186995,2.8001454068468288,2.9289366735995572,2.846579235702194,3.201126581552246,2.381558826888239,3.0122535012967115,3.1436390665417315,3.430950412802446,2.863413404811049,3.0852016240816815,2.404414280394946,2.1414542721226395,3.2121275238478533,2.9984951263933346,3.2880290872585856,2.5704375905076033,3.134196819487835,3.4333903828811136,3.1092867364211054,3.072941370950231,3.0023126108578486,2.496635629862357,3.326732829790303,2.824505871836342,3.130391386233612,2.499641450559579,2.6394198410899614,3.3437817514936645,2.9028543661873805,PTC,GSE33630
57,2.778357645018263,3.019132107726816,2.212807534638459,3.1977212554612584,2.753540482825454,2.217290993756052,3.247388014021889,2.920256831467323,3.1920793024913663,2.918836920676888,2.983725258111339,3.127689452373941,3.076618194888822,2.809345412450433,2.858853579676965,3.518292085302109,3.2294405618264745,3.0952707143445863,2.57583000485877,2.673645858832655,2.312462473460101,2.9723395496776996,2.8282951632378532,2.7115209329691057,2.9814535490533687,3.095241880060392,3.4776510244715033,2.519082622366767,3.411603059589582,3.473776377719033,3.1507349472734174,3.217844338954986,3.146367059853311,3.0493751146071117,3.3594785130416103,3.1551678527066502,3.131410463121966,2.878634328201886,2.529549869920523,2.942476536707369,3.294240228942177,2.5133007862657917,2.6819812546794766,3.0337580386825316,2.70553957037738,2.767912136260784,2.8806075857742406,2.573271239579271,2.7090296984514923,3.178737245373844,2.5942966116585278,2.486248877122697,2.818638420608782,3.185538850455486,2.9457232954278356,2.8685145921554187,3.0119496650038653,2.4279919618619314,3.1279730291736447,3.100162336241136,2.88480054609517,PTC,GSE33630
58,2.392746488939185,2.826207166036487,2.6616907148353808,2.800310757348993,2.3206801894709472,2.1531620644802953,3.130087090720661,2.2942223325267084,2.9114949136307344,3.234466494297502,3.050997301049172,3.4492330455195956,3.253635918270121,3.117914841211132,3.2132862004917513,3.299944420618711,2.6888463930548454,2.9333962436608956,2.8397295921896863,2.3061657590321327,3.0127903706961776,2.9310007322286635,2.4569793536959295,3.105396365846847,3.181708310470947,3.0601428195122615,2.9095614812900656,3.1517229859234073,3.3777662372152064,3.2628116936950535,3.068072746591849,3.2566014492989956,3.4330595284451504,2.8288461040927486,3.478571807181337,2.8503100955487346,3.0087397436106764,2.805554883756492,3.0591659727182967,2.4293930050124626,2.8441721661050274,2.669439144832422,3.0361529513573284,3.2466621043643986,3.1649486334389034,2.151375335074318,3.4676843799673454,3.0777420288496375,2.77299437764199,3.041889855505009,3.0468899609912548,2.8072986403076827,3.052568050980318,2.825539711156935,2.8862490932474483,2.8012789715051083,2.5486815082729515,3.038919815250547,3.1502264461754272,3.132959327261015,3.206313122685657,PTC,GSE33630
59,2.784181767719148,2.9178560944409075,2.51804838617685,2.59218292142006,2.4878944508273158,1.1544294163904916,3.0532311702707515,3.1559690576562933,3.0692038066936944,2.343594699146316,2.9018276449266804,2.2241879823003377,3.329776847323433,3.0116036700270015,3.529158548174965,3.531158459769461,3.1369472024136313,3.013092873527696,3.0917938092598454,2.751359584610167,3.0274596473613293,2.863097679813831,2.4136651264321394,2.2185635760150895,3.0600519457519284,2.839488696492925,2.842046614948454,3.1769284112266125,3.373356155393123,3.159319909853801,3.0472809840547463,3.3542982688328618,2.8374657685381957,3.059135392149787,3.142058677168435,3.1731826631123683,2.3490456031980576,2.777780982199948,2.7404106269708963,3.0267700424093835,3.1245129055444174,3.3568573185342285,2.8594829598848284,2.8587053948828434,3.281625264694281,3.0780744298883085,3.307643786451359,3.076061694239378,2.6471590797255353,2.5850364292133396,2.504043612571567,3.1688149419746656,3.2902614920182756,3.429487851489231,3.2117377206673634,3.2845523123814853,2.833897119499677,2.647401154975449,3.213365791450612,3.1087788719488185,3.0287753865371685,PTC,GSE33630
60,1.882913568202978,2.743005889534615,2.6126349223517864,2.974788881257404,2.733836208672733,2.925227021822587,2.714497556177056,2.8310668457050086,2.8702743662333097,3.214910257158897,3.394523145973125,2.7638879405164007,3.2653277021348273,2.6311615729016675,2.9411101706879057,3.0473826220535902,2.8788630778783295,2.967391459821177,3.107603910757657,2.9408993695680725,3.099145051262885,3.175637813347787,3.070118881339744,3.1677825745233283,2.981067462096866,2.6368009039268663,3.2610374873471133,2.8311337782062433,2.9957897850595794,3.1150832480816684,3.028301368800792,3.006972735962533,3.4026677731166086,3.0912788288022526,2.7340603074977334,2.861646141929596,3.2647615259808616,3.1283924222919546,3.4741241796162505,3.288386952234886,3.2804277635935772,2.5651577630525506,3.1931078764519314,2.9855623259597825,2.8426826808862207,3.0447478441908324,3.2353927357851813,3.1294886706666745,2.740342442974634,3.188035040499612,2.8163168095909206,3.0574545488709277,2.9155161010886514,2.939546422257623,3.193671533718456,2.6869955909199166,3.448609292676543,2.397356915652929,2.828529727380292,3.0968214526497735,3.149986261889361,PTC,GSE33630
61,2.2039735380541403,2.726023092769763,3.080701598183675,2.5640590725341594,2.9232464926722384,2.0831597424142236,3.347407216254337,3.003822383321676,2.828912394127105,2.916711152435744,3.2037303456963646,2.832549206757979,2.7815618793485206,3.256043445782369,2.9841670018110116,3.684995472371729,3.0560308930125757,3.3758652827632196,3.0555783421227503,2.705579624028211,2.998388319583371,3.197866046818579,2.948153766525952,3.2912601431850335,3.252820283751395,3.229337549128784,2.869973011274088,2.6736098633932657,2.9891396006826847,3.006698981036435,3.3618092908428543,2.4148073389310434,3.0319528267953055,3.0421424300005535,2.9228987775494875,3.312797408521118,3.1098068584352707,3.3169114800524544,2.9403658417199585,3.2336144985791972,3.385789884253522,3.317237514978811,2.6694322078848156,2.929693656763401,2.9034727378412657,3.12662300696706,3.174650948441065,2.7531040818102324,3.01823495147943,2.3132774925486315,3.345242716596024,2.8542826887893185,3.015032898698819,2.9137081100195394,3.2808140206476057,1.904480374502139,2.9954998025922412,2.9710876801962636,2.8717540525150542,3.404540743676333,2.7374717063256293,PTC,GSE33630
62,1.21153610244749,2.810957964087412,2.793892850056854,2.5068763019150353,3.104824408233915,2.956086845858321,3.3818993720107793,2.5633770303788412,2.9906234677837884,2.4789536742089155,2.9365769798505434,2.9311301170553885,3.1602619948988706,3.1814067764055913,3.279843893012343,3.44470615949601,3.7028107000432042,3.2196698761207183,2.7199425888440554,3.0650768684313308,2.7648089644546148,3.353738416006937,2.921278825762465,2.8382731975818647,2.866517620118633,3.182315071665416,2.9566848177223592,2.8150629700025274,3.5842762194186344,3.02157980617257,3.2375385551660982,3.3531960176051654,2.751474603149111,3.124392782192487,2.6819750811388685,3.2069829441731077,2.7128210218381676,3.1761876808699894,3.2718364330106855,3.216013186719695,3.0664293632246804,2.9360345586827807,2.834988370150497,3.3514236740942933,2.797170144101128,2.6880462431930274,3.1696129291935033,2.7667636525692747,2.7169699952088147,2.544632172307722,2.8630732162347696,2.9774498243444207,3.064303035029326,3.2367925095719006,3.1359200982599407,2.9474214801532046,2.945365451917483,3.131792968890463,3.3087183945829644,3.033770316505218,2.8671657849193046,PTC,GSE33630
63,3.449943463636,3.1318585637907157,2.6338104859713365,2.7698783602846,2.9345648697839213,2.9264401473890245,3.007071167523905,2.9154546465635347,2.977943684111907,1.697934533316209,3.055872628076755,2.861416660045485,3.376985582236234,3.3405966953653152,2.8417557146178836,2.970269808225493,3.0126330841223212,3.372380053677563,3.076631099227436,3.2382915277173616,2.768433624754496,3.0091701650698393,2.5734877917055368,3.1782751812629697,3.1339426881488897,3.128245145079853,3.000437890134132,3.108049223546015,3.4007233385515208,3.1188961497868086,3.213373023759816,2.8818351941033606,2.970906676061515,3.0262193134148814,3.2714107829169103,2.9289536818444555,2.934728824635317,2.8855103559496458,2.8475690427047415,3.0776629575353716,2.524593686626776,3.310545074188023,2.8077395659880824,3.1831458851801564,2.607626718843654,3.170447514402868,3.1711935201801507,3.1003558951489523,2.702293436856251,3.065972441024769,2.638170181170751,2.929952888053526,3.254612129731272,3.2008578731468043,3.004101231801944,2.7088030671564933,3.1648476602717595,3.0052332249345928,2.176171665611619,3.197542217172892,2.9934299521668826,PTC,GSE33630
64,2.8005717891850614,2.7032607109376303,2.326838379786648,2.9208238242114617,2.0878770386622993,1.7917722123636666,3.187256370821434,3.131018220753227,2.9843901029507216,2.562383418037623,2.794547618992175,2.9271151543111613,2.4870126743139633,3.167075410493107,3.5422979906499257,3.594110344253132,3.22423394105882,3.4195493467955806,2.3586522259360434,3.168189014298592,2.7642776491987995,3.0808313262715648,2.931375080203477,3.3191295857949004,2.7416495963034206,3.16050226328519,2.9223384576903952,2.956529128865325,3.014691889392226,3.0048516603961666,3.1954556778234187,3.1984148371789782,3.2173539741369384,3.022679884113161,3.201162057945095,3.230397162098255,2.6834864942875822,3.217720645306765,2.637029471674288,3.150849458943099,3.158596872611617,2.3598091922433935,3.02493465641853,2.8673540331958662,2.778598033211107,3.3257143078573335,2.811364425206036,2.7635039138398745,3.020331939291977,3.1744678802876254,2.9611652825016033,3.285336492396704,3.1369236229921014,2.2426582983266643,2.849158520567731,2.839402722852833,3.1241695340854787,2.022465261501615,3.5635870381056196,3.1369360300848,3.0397201295341754,PTC,GSE33630
65,3.474269463923515,2.986443459885537,2.0502734526948987,2.916350043392951,2.4044561821820114,2.345139249790638,2.582529965219892,3.1124207459233424,2.802799052123133,3.240579796830639,3.246510443785529,3.3306833867631624,2.7487660239958327,3.18862587165836,3.4874763646527143,3.2249539973777743,3.020139416258796,3.6071499478508615,3.0602625287434257,3.162524524068921,2.758492080254796,2.6255214310661112,2.8371006513003154,2.9660553323942196,2.6788989611358347,2.9973344659696863,2.450813293375106,2.659908320297836,3.357239948683303,3.2841587206829463,3.2458384046324977,3.0344595099067146,2.865722699728353,2.895321552914272,3.1645896376137257,3.2314890179129137,2.859015861397962,2.6484105323700753,3.070692512194912,2.7580254314024546,2.8525224766796646,3.320183418723435,3.207997949528459,3.0421122399629863,2.6069447145257265,3.0560796851367353,3.262130324695084,2.8946333777862976,3.325770804108501,3.313117822782562,3.3917126348140045,3.0802934800971107,3.150736355235344,3.3393199815614913,3.1162135096060233,2.8576125809489636,2.87325918866686,3.063128833812462,2.600307311406406,2.9607177255596726,3.2697544150178155,PTC,GSE33630
66,2.206932530375701,2.556597775631045,2.889013159435348,2.984167055338681,2.8794333303117305,2.927368775164612,3.240978814230176,3.0858126599594295,2.5646347100267395,2.94606684370418,3.2615510654643516,2.9859950163587845,3.1300471219008346,3.1134939580098853,2.9790224539829016,3.3383024341829355,3.3688165411853217,3.0909990892825516,2.934786924044063,2.7204547165589235,3.2748382328167884,2.9180649058260615,3.3475428260946987,3.363608694946647,2.977908353343622,2.6976241391133153,2.2842633523954894,2.534047750902991,2.8754500914393395,3.490409752148831,3.1709150686579086,3.27671172070131,2.341892155541246,2.6329778367116634,3.221972896453157,3.0755602130036124,2.9596203300370085,3.14523129804552,3.385941303312055,2.938932423170884,3.0186439126514575,3.0511798533826906,3.534580158694926,2.2782719498849575,3.1739004792336774,2.968606273947607,3.1457031446016455,2.810225329715834,2.986693521741372,3.1806437213268866,3.663272346341656,3.203522912561024,2.75015660601398,2.8805602466773346,2.871819768441844,2.4077701996282603,2.9078260651251395,3.185746625851389,2.6061228150079154,3.2589295107416762,3.1262563233907317,PTC,GSE33630
67,3.4364297054781234,2.3222508600389298,2.497747691526814,2.3183342416192945,3.0857082101248055,2.743024399235591,2.619599951561617,3.3047311588349877,3.185311704978957,3.138757538951601,3.1816752779330213,3.5350006987783322,3.495393590264161,3.2678748797053845,3.576198547578967,3.368386023183183,3.3632976701037816,2.723515185517922,2.953157447677754,2.7614479641202716,3.208218861125837,3.2640290341513944,2.2893241132962183,2.9940271049253537,3.2754231419946414,2.948597400817872,3.184850826601966,3.091995653841383,3.344411995052192,3.0412696174224174,2.805642617477698,2.9168092693025574,3.430072903798602,3.005253983080271,2.962036563834797,2.8805219393480064,2.914988608099573,3.258574353849052,2.9063391647501584,2.5821712964839296,3.1883182574090214,2.9434872348781744,3.00846784909098,3.3800876637762145,2.994427511673892,3.0761786204569193,2.639606049090784,2.939319836667117,3.1561197446546685,2.5025697747279962,3.053331659089609,3.02701009495849,3.011125468401289,3.2563673509448217,3.0877441855611685,3.3529149658677313,2.702572381228306,3.0363075941001,3.0226696695280983,2.6771966134001093,3.2379372691004726,PTC,GSE33630
68,2.8733869351457417,2.8590846085350505,2.8442265259838098,2.7960591124756085,2.895161473089384,2.3680293653996993,3.0124111362707655,2.675695591304017,3.0217682045906193,2.8637458313904154,3.5618237448746783,2.98916779273049,2.5591590985699852,3.2098824127771834,3.362757523731837,3.633122655772262,3.186283839953053,2.781270154429485,3.2055888708711264,2.5678136017079822,2.8769131041588034,2.9285729535209466,2.9810397341083035,3.175324459875067,2.8020998424014447,2.9239869977978397,2.9961346200157566,3.0399098953903376,3.145539501215902,3.3403985154097757,3.5067129191826836,3.1919032580256284,3.1625112180381723,2.4922801349427712,3.013523280272823,3.1242059180040282,3.184821686244507,2.7993927765641278,2.8097109972114502,2.835691483988231,3.138260879145943,3.25562484224286,2.8853419993427587,3.226808053753,3.033021143111,2.9659821090016956,2.941655417758293,3.189020701959578,3.0854869867392978,3.5126994645095335,2.748818220540528,3.1337529825990345,2.8492383894540496,2.74331450622485,2.997057382676774,3.0366842033220727,3.6296201087940787,2.9493073103511684,2.656435024568542,3.072022783299251,2.2892560745008,PTC,GSE33630
69,2.542664470692559,2.7071269594150187,2.833477091179894,2.7246312229385836,2.533402479419691,2.773853076645477,3.2571081536142543,2.341253356498034,2.8965800897613434,3.056707190973876,2.7274926659465746,3.4055505616329267,2.816985707318162,3.301145147944479,3.362194338817198,3.034190443603297,2.8289517696202653,3.1991593566237215,3.254618354883648,2.9058625130333313,2.7506812203152897,3.2308959546221443,2.9076286157707787,2.8549449153907163,3.0398725659603967,3.1947372083355936,3.532637421197371,3.2080262106874327,3.3863789881769377,3.030647515879362,2.892938550595703,3.096262664226195,3.162196124133121,2.6740608014846066,2.9517851271450026,3.1041649357666574,3.094335753001707,3.1303430956354026,3.076635553754737,2.855887471787765,2.8538258381681527,2.6326341722053384,3.4164563986299257,3.0036338149734747,2.9378566681757565,2.723954266041327,3.6326738412329904,2.6758177264494956,2.87906427352328,3.1083162344178947,3.153857117951389,3.238312722305833,3.4210768690758937,3.130805119835502,2.681663753283056,2.9287649017847377,3.0809558165848374,3.472791753266105,2.5615196517237337,3.293350582680637,3.0478649219739173,PTC,GSE33630
70,2.432545381830822,2.4166188251938046,2.402395359690299,1.9856082131258468,3.2537588585911914,3.1106455102287836,2.7721962351927067,3.0718711238692222,3.1087247700234206,3.2908119776168783,2.7596016706179505,3.26875777733466,2.8436104720114694,2.7530023866064943,3.3890072079909856,3.503257761888856,3.7710411998571893,2.9657016556177616,3.1776594433787575,2.8846561617765767,3.197714143482481,2.534625835204339,2.610191045954867,2.7731920231514473,3.0212036111782394,2.8152430174437506,3.1680934626268025,3.2540409735793565,3.351666131760261,3.5687588256050713,3.1619347664210973,2.8288903897856703,3.474772345408009,2.826246574567392,3.2273756971676564,3.373035833739828,3.118531167228957,2.5250068829816867,2.7274155318852165,3.319634797381259,2.9535103499681896,3.021366066709615,3.1919157999774836,3.1770382442540903,3.073511737474689,2.9424201885981103,2.91284093392636,3.2151890591488588,3.142471323683023,2.928664043656188,3.266511985742144,2.964666412086732,2.748999296225834,2.778533241231555,2.707500218390219,2.924363115472455,3.300209612532717,2.763912336123984,3.050103511176397,2.810436107643421,2.927808569519269,PTC,GSE33630
71,2.969129670928674,3.024004202252228,2.569557051475204,2.5733063788377923,2.4499618097823377,2.392911364319724,2.902887870444677,3.194749500890487,2.6824040195029175,3.111318752883368,2.4455007097620407,2.839555133979081,2.907999322967145,3.595379587320889,3.0673406703344237,2.722403104355197,2.7271538039324046,3.309986896357681,3.1571498516689567,3.0981472894912683,3.044631079380687,3.2844237245217442,2.8461147995943112,3.2237879401736236,2.4730017660618038,2.7317433179852406,2.4031144196926832,2.9236687327278776,3.1218174796102773,3.2287092441038316,3.092047963387301,3.067604938028298,3.1394689586338176,2.524522595777159,3.3283831763952567,2.915436935302984,2.8612945540392127,3.3762084781512627,2.617446647648808,2.6580101950860984,2.668044108199805,2.981522608628477,3.1122743405319953,3.1873739607704543,3.567787942187053,2.2097188964922636,3.1559278399085073,2.8408265843371336,2.831953685118101,2.8217799621686455,2.7304976885835455,3.3959932916527533,3.2115489741142653,3.006261030074339,3.325749579905847,2.51883889176075,2.585910112939527,2.2427696756251905,2.7971952627357815,3.043090346624634,3.0275588884938847,PTC,GSE33630
